date,product,product_literal,retailer,brand_norm,observed,baseline,discount_share,markdown_rate,n_items,n_item_keys
2025-11-28,milk,kefir,Silpo,kefir,64.99,64.99,0.0,0.0,1,1
2025-11-29,milk,kefir,Silpo,kefir,64.99,64.99,0.0,0.0,1,1
2025-11-30,milk,kefir,Silpo,kefir,64.99,64.99,0.0,0.0,1,1
2025-12-01,milk,kefir,Silpo,kefir,64.99,64.99,0.0,0.0,1,1
2025-12-02,milk,kefir,Silpo,kefir,64.99,64.99,0.0,0.0,1,1
2025-12-03,milk,kefir,Silpo,kefir,64.99,64.99,0.0,0.0,1,1
2025-12-04,milk,kefir,Silpo,kefir,64.99,64.99,0.0,0.0,1,1
2025-12-11,milk,kefir,Silpo,kefir,64.99,64.99,0.0,0.0,1,1
2025-12-12,milk,kefir,Silpo,kefir,64.99,64.99,0.0,0.0,1,1
2025-12-13,milk,kefir,Silpo,kefir,64.99,64.99,0.0,0.0,1,1
2025-10-21,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-10-21,milk,milk,Silpo,lactel,74.195,77.99,0.3333333333333333,0.0,12,6
2025-10-22,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-10-22,milk,milk,Silpo,lactel,78.99,78.99,0.08333333333333333,0.0,12,6
2025-10-23,milk,ayran,Silpo,lactel,56.99,56.99,0.0,0.0,1,1
2025-10-23,milk,milk,Silpo,lactel,73.24,73.24,0.25,0.0,12,6
2025-10-24,milk,ayran,Silpo,lactel,61.49,61.49,0.0,0.0,1,1
2025-10-24,milk,milk,Silpo,lactel,77.99,79.99,0.3333333333333333,0.0,12,6
2025-10-25,milk,ayran,Silpo,lactel,61.49,61.49,0.0,0.0,1,1
2025-10-25,milk,milk,Silpo,lactel,71.49,71.49,0.16666666666666666,0.0,12,6
2025-10-26,milk,ayran,Silpo,lactel,59.99,59.99,0.0,0.0,1,1
2025-10-26,milk,milk,Silpo,lactel,74.49,78.83404109589041,0.25,0.0,12,6
2025-10-27,milk,ayran,Silpo,lactel,41.19,41.19,0.0,0.0,1,1
2025-10-27,milk,milk,Silpo,lactel,81.99,81.99,0.25,0.0,12,6
2025-10-28,milk,ayran,Silpo,lactel,58.99,58.99,0.0,0.0,1,1
2025-10-28,milk,milk,Silpo,lactel,73.24,73.24,0.4166666666666667,0.0,12,6
2025-10-29,milk,ayran,Silpo,lactel,31.89,31.89,0.0,0.0,1,1
2025-10-29,milk,milk,Silpo,lactel,86.99,87.86374999999998,0.25,0.0,12,6
2025-10-30,milk,ayran,Silpo,lactel,49.49,99.0,1.0,0.50010101010101,1,1
2025-10-30,milk,milk,Silpo,lactel,75.24,78.99,0.3333333333333333,0.0,12,6
2025-10-31,milk,ayran,Silpo,lactel,61.49,61.49,0.0,0.0,1,1
2025-10-31,milk,milk,Silpo,lactel,65.24,65.24,0.16666666666666666,0.0,12,6
2025-11-01,milk,ayran,Silpo,lactel,22.99,31.067567567567565,1.0,0.26,1,1
2025-11-01,milk,milk,Silpo,lactel,82.74,82.74,0.25,0.0,12,6
2025-11-02,milk,ayran,Silpo,lactel,39.99,62.484375,1.0,0.36,1,1
2025-11-02,milk,milk,Silpo,lactel,82.74,82.74,0.16666666666666666,0.0,12,6
2025-11-03,milk,ayran,Silpo,lactel,52.99,52.99,0.0,0.0,1,1
2025-11-03,milk,milk,Silpo,lactel,77.99,77.99,0.25,0.0,12,6
2025-11-04,milk,ayran,Silpo,lactel,134.0,134.0,0.0,0.0,1,1
2025-11-04,milk,milk,Silpo,lactel,74.49,76.74,0.3333333333333333,0.0,12,6
2025-11-05,milk,ayran,Silpo,lactel,41.49,48.811764705882354,1.0,0.14999999999999997,1,1
2025-11-05,milk,milk,Silpo,lactel,76.74,76.74,0.25,0.0,12,6
2025-11-06,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-06,milk,milk,Silpo,lactel,74.49,75.40938356164384,0.4166666666666667,0.0,12,6
2025-11-07,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-07,milk,milk,Silpo,lactel,80.74,86.99,0.25,0.0,12,6
2025-11-08,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-08,milk,milk,Silpo,lactel,76.49,79.99,0.3333333333333333,0.0,12,6
2025-11-09,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-09,milk,milk,Silpo,lactel,76.24,78.99,0.25,0.0,12,6
2025-11-10,milk,ayran,Silpo,lactel,27.99,35.88461538461538,1.0,0.21999999999999995,1,1
2025-11-10,milk,milk,Silpo,lactel,81.99,81.99,0.08333333333333333,0.0,12,6
2025-11-11,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-11,milk,milk,Silpo,lactel,83.24,83.24,0.16666666666666666,0.0,12,6
2025-11-12,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-12,milk,milk,Silpo,lactel,111.5,111.5,0.08333333333333333,0.0,12,6
2025-11-13,milk,ayran,Silpo,lactel,33.99,65.36538461538461,1.0,0.4799999999999999,1,1
2025-11-13,milk,milk,Silpo,lactel,82.99,82.99,0.16666666666666666,0.0,12,6
2025-11-14,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-14,milk,milk,Silpo,lactel,73.24,73.24,0.08333333333333333,0.0,12,6
2025-11-15,milk,ayran,Silpo,lactel,33.99,65.36538461538461,1.0,0.4799999999999999,1,1
2025-11-15,milk,milk,Silpo,lactel,78.99,78.99,0.25,0.0,12,6
2025-11-16,milk,ayran,Silpo,lactel,32.99,44.58108108108109,1.0,0.26000000000000006,1,1
2025-11-16,milk,milk,Silpo,lactel,107.245,107.245,0.08333333333333333,0.0,12,6
2025-11-17,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-17,milk,milk,Silpo,lactel,69.74,72.99,0.3333333333333333,0.0,12,6
2025-11-18,milk,ayran,Silpo,lactel,59.99,59.99,0.0,0.0,1,1
2025-11-18,milk,milk,Silpo,lactel,79.99,79.99,0.08333333333333333,0.0,12,6
2025-11-19,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-19,milk,milk,Silpo,lactel,74.74,74.74,0.16666666666666666,0.0,12,6
2025-11-20,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-20,milk,milk,Silpo,lactel,74.74,74.74,0.25,0.0,12,6
2025-11-21,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-21,milk,milk,Silpo,lactel,76.49,76.49,0.16666666666666666,0.0,12,6
2025-11-22,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-22,milk,milk,Silpo,lactel,74.24,74.24,0.16666666666666666,0.0,12,6
2025-11-23,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-23,milk,milk,Silpo,lactel,71.99,71.99,0.16666666666666666,0.0,12,6
2025-11-24,milk,ayran,Silpo,lactel,33.99,65.36538461538461,1.0,0.4799999999999999,1,1
2025-11-24,milk,milk,Silpo,lactel,73.24,73.24,0.25,0.0,12,6
2025-11-25,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-25,milk,milk,Silpo,lactel,71.49,71.49,0.16666666666666666,0.0,12,6
2025-11-26,milk,ayran,Silpo,lactel,110.0,110.0,0.0,0.0,1,1
2025-11-26,milk,milk,Silpo,lactel,85.99,85.99,0.08333333333333333,0.0,12,6
2025-11-27,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-27,milk,milk,Silpo,lactel,74.74,74.74,0.08333333333333333,0.0,12,6
2025-11-28,milk,ayran,Silpo,lactel,39.99,65.55737704918033,1.0,0.39,1,1
2025-11-28,milk,milk,Silpo,lactel,98.495,98.495,0.16666666666666666,0.0,12,6
2025-11-29,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-29,milk,milk,Silpo,lactel,74.74,74.74,0.25,0.0,12,6
2025-11-30,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-11-30,milk,milk,Silpo,lactel,75.74,75.74,0.16666666666666666,0.0,12,6
2025-12-01,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-12-01,milk,milk,Silpo,lactel,74.49,74.49,0.16666666666666666,0.0,12,6
2025-12-02,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-12-02,milk,milk,Silpo,lactel,74.24,75.49,0.4166666666666667,0.0,12,6
2025-12-03,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-12-03,milk,milk,Silpo,lactel,74.74,74.74,0.3333333333333333,0.0,12,6
2025-12-04,milk,ayran,Silpo,lactel,159.0,198.75,1.0,0.2,1,1
2025-12-04,milk,milk,Silpo,lactel,78.99,78.99,0.16666666666666666,0.0,12,6
2025-12-11,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-12-11,milk,milk,Silpo,lactel,74.49,74.49,0.3333333333333333,0.0,12,6
2025-12-12,milk,ayran,Silpo,lactel,53.49,53.49,0.0,0.0,1,1
2025-12-12,milk,milk,Silpo,lactel,73.695,74.49,0.3333333333333333,0.0,12,6
2025-12-13,milk,ayran,Silpo,lactel,134.0,134.0,0.0,0.0,1,1
2025-12-13,milk,milk,Silpo,lactel,58.99,61.78651685393258,0.18181818181818182,0.0,11,6
2025-10-21,milk,kefir,Silpo,mimimilk,123.995,150.80921052631578,1.0,0.19812499999999997,2,1
2025-10-22,milk,kefir,Silpo,mimimilk,123.995,150.80921052631578,1.0,0.19812499999999997,2,1
2025-10-23,milk,kefir,Silpo,mimimilk,49.790000000000006,49.790000000000006,0.0,0.0,2,1
2025-10-24,milk,kefir,Silpo,mimimilk,65.24,74.55421052631579,0.5,0.11999999999999997,2,1
2025-10-25,milk,kefir,Silpo,mimimilk,123.995,150.80921052631578,1.0,0.19812499999999997,2,1
2025-10-26,milk,kefir,Silpo,mimimilk,110.995,141.45535714285714,1.0,0.298125,2,1
2025-10-27,milk,kefir,Silpo,mimimilk,115.895,133.395,0.5,0.078125,2,1
2025-10-28,milk,kefir,Silpo,mimimilk,123.995,150.80921052631578,1.0,0.19812499999999997,2,1
2025-10-29,milk,kefir,Silpo,mimimilk,109.445,126.945,0.5,0.078125,2,1
2025-10-30,milk,kefir,Silpo,mimimilk,47.49,60.98590909090909,0.5,0.225,2,1
2025-10-31,milk,kefir,Silpo,mimimilk,116.145,133.645,0.5,0.078125,2,1
2025-11-01,milk,kefir,Silpo,mimimilk,109.445,126.945,0.5,0.078125,2,1
2025-11-02,milk,kefir,Silpo,mimimilk,110.995,144.99,1.0,0.328125,2,1
2025-11-03,milk,kefir,Silpo,mimimilk,123.995,150.80921052631578,1.0,0.19812499999999997,2,1
2025-11-04,milk,kefir,Silpo,mimimilk,32.175000000000004,32.175000000000004,0.0,0.0,2,1
2025-11-05,milk,kefir,Silpo,mimimilk,48.945,58.687307692307684,1.0,0.18111302000245422,2,1
2025-11-06,milk,kefir,Silpo,mimimilk,92.245,92.245,0.0,0.0,2,1
2025-11-07,milk,kefir,Silpo,mimimilk,64.19,64.19,0.0,0.0,2,1
2025-11-08,milk,kefir,Silpo,mimimilk,64.19,64.19,0.0,0.0,2,1
2025-11-09,milk,kefir,Silpo,mimimilk,74.24,74.24,0.0,0.0,2,1
2025-11-10,milk,kefir,Silpo,mimimilk,83.99,83.99,0.0,0.0,2,1
2025-11-11,milk,kefir,Silpo,mimimilk,62.745,62.745,0.0,0.0,2,1
2025-11-12,milk,kefir,Silpo,mimimilk,54.125,54.125,0.0,0.0,2,1
2025-11-13,milk,kefir,Silpo,mimimilk,45.375,45.375,0.0,0.0,2,1
2025-11-14,milk,kefir,Silpo,mimimilk,27.490000000000002,43.177692307692304,0.5,0.23999999999999996,2,1
2025-11-15,milk,kefir,Silpo,mimimilk,51.19,51.19,0.0,0.0,2,1
2025-11-16,milk,kefir,Silpo,mimimilk,60.44,60.44,0.0,0.0,2,1
2025-11-17,milk,kefir,Silpo,mimimilk,56.989999999999995,56.989999999999995,0.0,0.0,2,1
2025-11-18,milk,kefir,Silpo,mimimilk,68.74,68.74,0.0,0.0,2,1
2025-11-19,milk,kefir,Silpo,mimimilk,46.14,46.14,0.0,0.0,2,1
2025-11-20,milk,kefir,Silpo,mimimilk,30.490000000000002,34.87914634146341,0.5,0.08999999999999996,2,1
2025-11-21,milk,kefir,Silpo,mimimilk,26.895,29.437857142857144,0.5,0.15000000000000002,2,1
2025-11-22,milk,kefir,Silpo,mimimilk,18.59,18.71651898734177,0.0,0.0,2,1
2025-11-23,milk,kefir,Silpo,mimimilk,46.19,59.1246875,0.5,0.18,2,1
2025-11-24,milk,kefir,Silpo,mimimilk,66.49,72.48376404494381,0.5,0.05499999999999997,2,1
2025-11-25,milk,kefir,Silpo,mimimilk,65.99,65.99,0.0,0.0,2,1
2025-11-26,milk,kefir,Silpo,mimimilk,186.5,186.5,0.0,0.0,2,1
2025-11-27,milk,kefir,Silpo,mimimilk,29.490000000000002,49.10120320855615,1.0,0.385,2,1
2025-11-28,milk,kefir,Silpo,mimimilk,45.49,45.49,0.0,0.0,2,1
2025-11-29,milk,kefir,Silpo,mimimilk,126.245,126.245,0.0,0.0,2,1
2025-11-30,milk,kefir,Silpo,mimimilk,46.59,62.737857142857145,0.5,0.185,2,1
2025-12-01,milk,kefir,Silpo,mimimilk,127.095,127.095,0.0,0.0,2,1
2025-12-02,milk,kefir,Silpo,mimimilk,123.38,123.38,0.0,0.0,2,1
2025-12-03,milk,kefir,Silpo,mimimilk,134.495,142.38815789473685,0.5,0.12,2,1
2025-12-04,milk,kefir,Silpo,mimimilk,85.995,93.88815789473685,0.5,0.12,2,1
2025-12-11,milk,kefir,Silpo,mimimilk,44.84,52.73315789473684,0.5,0.12,2,1
2025-12-12,milk,kefir,Silpo,mimimilk,54.49,75.02387218045114,1.0,0.27,2,1
2025-12-13,milk,kefir,Silpo,mimimilk,35.99,50.65802611367128,1.0,0.2700000000000001,2,1
2025-10-21,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-10-22,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-10-23,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-10-24,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-10-25,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-10-26,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-10-27,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-10-28,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-10-29,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-10-30,milk,milk,Silpo,muller,61.19,61.19,0.0,0.0,2,2
2025-10-31,milk,milk,Silpo,muller,61.19,61.19,0.0,0.0,2,2
2025-11-01,milk,milk,Silpo,muller,62.69,62.69,0.0,0.0,2,2
2025-11-02,milk,milk,Silpo,muller,61.19,61.19,0.0,0.0,2,2
2025-11-03,milk,milk,Silpo,muller,62.69,62.69,0.0,0.0,2,2
2025-11-04,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-05,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-06,milk,milk,Silpo,muller,49.94,49.94,0.0,0.0,4,4
2025-11-07,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-08,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-09,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-10,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-11,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-12,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-13,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-14,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-15,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-16,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-17,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-18,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-19,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-20,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-21,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-22,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-23,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-24,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-25,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-26,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-27,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-28,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-29,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-11-30,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-12-01,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-12-02,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-12-03,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-12-04,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-12-11,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-12-12,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-12-13,milk,milk,Silpo,muller,40.39,40.39,0.0,0.0,3,3
2025-10-21,milk,kefir,Silpo,organic,68.99,68.99,0.0,0.0,5,2
2025-10-21,milk,milk,Silpo,organic,53.19,53.19,0.16666666666666666,0.0,6,2
2025-10-21,milk,ryazhanka,Silpo,organic,64.99,77.36904761904762,1.0,0.1600000000000001,1,1
2025-10-22,milk,kefir,Silpo,organic,83.49,83.49,0.2,0.0,5,2
2025-10-22,milk,milk,Silpo,organic,62.129999999999995,62.129999999999995,0.3333333333333333,0.0,6,2
2025-10-22,milk,ryazhanka,Silpo,organic,74.99,74.99,0.0,0.0,1,1
2025-10-23,milk,kefir,Silpo,organic,79.99,79.99,0.2,0.0,5,2
2025-10-23,milk,milk,Silpo,organic,74.24,81.40765060240963,0.16666666666666666,0.0,6,2
2025-10-23,milk,ryazhanka,Silpo,organic,74.99,74.99,0.0,0.0,1,1
2025-10-24,milk,kefir,Silpo,organic,77.49,77.49,0.16666666666666666,0.0,6,2
2025-10-24,milk,milk,Silpo,organic,46.39,46.39,0.14285714285714285,0.0,7,2
2025-10-24,milk,ryazhanka,Silpo,organic,18.99,23.44444444444444,1.0,0.1899999999999999,1,1
2025-10-25,milk,kefir,Silpo,organic,50.74,64.48666666666666,0.16666666666666666,0.0,6,2
2025-10-25,milk,milk,Silpo,organic,51.49,51.49,0.14285714285714285,0.0,7,2
2025-10-25,milk,ryazhanka,Silpo,organic,87.99,87.99,0.0,0.0,1,1
2025-10-26,milk,kefir,Silpo,organic,70.49,70.49,0.0,0.0,5,2
2025-10-26,milk,milk,Silpo,organic,55.74,62.238749999999996,0.5,0.09499999999999997,6,2
2025-10-26,milk,ryazhanka,Silpo,organic,32.99,63.44230769230769,1.0,0.48,1,1
2025-10-27,milk,kefir,Silpo,organic,32.99,44.58108108108109,0.2,0.0,5,2
2025-10-27,milk,milk,Silpo,organic,53.19,53.19,0.16666666666666666,0.0,6,2
2025-10-27,milk,ryazhanka,Silpo,organic,78.99,78.99,0.0,0.0,1,1
2025-10-28,milk,kefir,Silpo,organic,63.99,63.99,0.0,0.0,5,2
2025-10-28,milk,milk,Silpo,organic,53.19,53.19,0.0,0.0,6,2
2025-10-28,milk,ryazhanka,Silpo,organic,64.99,77.36904761904762,1.0,0.1600000000000001,1,1
2025-10-29,milk,kefir,Silpo,organic,75.49,75.49,0.2,0.0,5,2
2025-10-29,milk,milk,Silpo,organic,43.89,43.89,0.0,0.0,6,2
2025-10-29,milk,ryazhanka,Silpo,organic,97.99,97.99,0.0,0.0,1,1
2025-10-30,milk,kefir,Silpo,organic,42.59,42.59,0.0,0.0,5,2
2025-10-30,milk,milk,Silpo,organic,43.74,51.57636797188756,0.6666666666666666,0.10500000000000007,6,2
2025-10-30,milk,ryazhanka,Silpo,organic,57.49,57.49,0.0,0.0,1,1
2025-10-31,milk,kefir,Silpo,organic,75.49,75.49,0.2,0.0,5,2
2025-10-31,milk,milk,Silpo,organic,43.144999999999996,52.97111940298508,0.5,0.11499999999999996,6,2
2025-10-31,milk,ryazhanka,Silpo,organic,60.99,60.99,0.0,0.0,1,1
2025-11-01,milk,kefir,Silpo,organic,75.49,75.49,0.0,0.0,5,2
2025-11-01,milk,milk,Silpo,organic,43.144999999999996,47.69,0.3333333333333333,0.0,6,2
2025-11-01,milk,ryazhanka,Silpo,organic,74.99,74.99,0.0,0.0,1,1
2025-11-02,milk,kefir,Silpo,organic,75.49,75.49,0.2,0.0,5,2
2025-11-02,milk,milk,Silpo,organic,58.24,72.30886504799548,0.3333333333333333,0.0,6,2
2025-11-02,milk,ryazhanka,Silpo,organic,65.99,80.47560975609755,1.0,0.18,1,1
2025-11-03,milk,kefir,Silpo,organic,75.49,75.49,0.2,0.0,5,2
2025-11-03,milk,milk,Silpo,organic,46.19,59.1246875,0.3333333333333333,0.0,6,2
2025-11-03,milk,ryazhanka,Silpo,organic,127.0,127.0,0.0,0.0,1,1
2025-11-04,milk,kefir,Silpo,organic,61.49,61.49,0.2,0.0,5,2
2025-11-04,milk,milk,Silpo,organic,44.59,50.52376712328767,0.3333333333333333,0.0,6,2
2025-11-04,milk,ryazhanka,Silpo,organic,49.99,69.43055555555556,1.0,0.27999999999999997,1,1
2025-11-05,milk,kefir,Silpo,organic,75.49,75.49,0.0,0.0,5,2
2025-11-05,milk,milk,Silpo,organic,75.43,75.43,0.16666666666666666,0.0,6,2
2025-11-05,milk,ryazhanka,Silpo,organic,37.99,37.99,0.0,0.0,1,1
2025-11-06,milk,kefir,Silpo,organic,64.9,74.99,0.2,0.0,5,2
2025-11-06,milk,milk,Silpo,organic,54.49,56.99,0.16666666666666666,0.0,6,2
2025-11-06,milk,ryazhanka,Silpo,organic,23.19,23.19,0.0,0.0,1,1
2025-11-07,milk,kefir,Silpo,organic,63.99,75.49,0.2,0.0,5,2
2025-11-07,milk,milk,Silpo,organic,40.69,44.793765432098766,0.6666666666666666,0.16500000000000004,6,2
2025-11-07,milk,ryazhanka,Silpo,organic,189.0,189.0,0.0,0.0,1,1
2025-11-08,milk,kefir,Silpo,organic,63.99,82.49,0.2,0.0,5,2
2025-11-08,milk,milk,Silpo,organic,50.19,55.239999999999995,0.3333333333333333,0.0,6,2
2025-11-08,milk,ryazhanka,Silpo,organic,189.0,189.0,0.0,0.0,1,1
2025-11-09,milk,kefir,Silpo,organic,63.99,75.49,0.2,0.0,5,2
2025-11-09,milk,milk,Silpo,organic,50.19,56.92532786885246,0.5,0.07500000000000001,6,2
2025-11-09,milk,ryazhanka,Silpo,organic,189.0,189.0,0.0,0.0,1,1
2025-11-10,milk,kefir,Silpo,organic,75.49,75.49,0.0,0.0,5,2
2025-11-10,milk,milk,Silpo,organic,53.19,58.67532786885246,0.16666666666666666,0.0,6,2
2025-11-10,milk,ryazhanka,Silpo,organic,49.99,69.43055555555556,1.0,0.27999999999999997,1,1
2025-11-11,milk,kefir,Silpo,organic,56.49,64.85135135135135,0.4,0.0,5,2
2025-11-11,milk,milk,Silpo,organic,81.74,81.74,0.16666666666666666,0.0,6,2
2025-11-11,milk,ryazhanka,Silpo,organic,128.0,128.0,0.0,0.0,1,1
2025-11-12,milk,kefir,Silpo,organic,80.99,80.99,0.2,0.0,5,2
2025-11-12,milk,milk,Silpo,organic,59.94500000000001,72.43492647058824,0.6666666666666666,0.14611302000245424,6,2
2025-11-12,milk,ryazhanka,Silpo,organic,29.99,47.6031746031746,1.0,0.37,1,1
2025-11-13,milk,kefir,Silpo,organic,80.24,80.24,0.16666666666666666,0.0,6,2
2025-11-13,milk,milk,Silpo,organic,43.79,43.79,0.3333333333333333,0.0,6,2
2025-11-13,milk,ryazhanka,Silpo,organic,80.49,80.49,0.0,0.0,1,1
2025-11-14,milk,kefir,Silpo,organic,75.49,75.49,0.2,0.0,5,2
2025-11-14,milk,milk,Silpo,organic,51.69,53.94,0.5,0.09999999999999996,6,2
2025-11-14,milk,ryazhanka,Silpo,organic,44.9,56.49,1.0,0.20516905647017175,1,1
2025-11-15,milk,kefir,Silpo,organic,74.49,74.49,0.4,0.0,5,2
2025-11-15,milk,milk,Silpo,organic,68.19,68.19,0.0,0.0,6,2
2025-11-15,milk,ryazhanka,Silpo,organic,57.49,57.49,0.0,0.0,1,1
2025-11-16,milk,kefir,Silpo,organic,75.49,75.49,0.0,0.0,5,2
2025-11-16,milk,milk,Silpo,organic,66.49,72.4246875,0.3333333333333333,0.0,6,2
2025-11-16,milk,ryazhanka,Silpo,organic,63.99,63.99,0.0,0.0,1,1
2025-11-17,milk,kefir,Silpo,organic,75.49,75.49,0.0,0.0,5,2
2025-11-17,milk,milk,Silpo,organic,53.19,53.19,0.3333333333333333,0.0,6,2
2025-11-17,milk,ryazhanka,Silpo,organic,49.99,74.61194029850748,1.0,0.3300000000000001,1,1
2025-11-18,milk,kefir,Silpo,organic,75.49,75.49,0.0,0.0,5,2
2025-11-18,milk,milk,Silpo,organic,61.489999999999995,69.39134146341463,0.16666666666666666,0.0,6,2
2025-11-18,milk,ryazhanka,Silpo,organic,80.99,80.99,0.0,0.0,1,1
2025-11-19,milk,kefir,Silpo,organic,75.49,75.49,0.2,0.0,5,2
2025-11-19,milk,milk,Silpo,organic,62.33,62.33,0.16666666666666666,0.0,6,2
2025-11-19,milk,ryazhanka,Silpo,organic,63.99,81.0,1.0,0.20999999999999996,1,1
2025-11-20,milk,kefir,Silpo,organic,76.99,76.99,0.0,0.0,5,2
2025-11-20,milk,milk,Silpo,organic,91.99,91.99,0.3333333333333333,0.0,6,2
2025-11-20,milk,ryazhanka,Silpo,organic,78.99,78.99,0.0,0.0,1,1
2025-11-21,milk,kefir,Silpo,organic,75.49,75.49,0.2,0.0,5,2
2025-11-21,milk,milk,Silpo,organic,64.99,64.99,0.16666666666666666,0.0,6,2
2025-11-21,milk,ryazhanka,Silpo,organic,29.99,38.94805194805195,1.0,0.23000000000000004,1,1
2025-11-22,milk,kefir,Silpo,organic,69.49,69.49,0.0,0.0,5,2
2025-11-22,milk,milk,Silpo,organic,65.99,65.99,0.16666666666666666,0.0,6,2
2025-11-22,milk,ryazhanka,Silpo,organic,26.99,26.99,0.0,0.0,1,1
2025-11-23,milk,kefir,Silpo,organic,59.99,59.99,0.0,0.0,5,2
2025-11-23,milk,milk,Silpo,organic,55.69,55.69,0.16666666666666666,0.0,6,2
2025-11-23,milk,ryazhanka,Silpo,organic,117.0,117.0,0.0,0.0,1,1
2025-11-24,milk,kefir,Silpo,organic,59.99,59.99,0.2,0.0,5,2
2025-11-24,milk,milk,Silpo,organic,62.239999999999995,62.239999999999995,0.0,0.0,6,2
2025-11-24,milk,ryazhanka,Silpo,organic,23.39,23.39,0.0,0.0,1,1
