date,EU,Novus,Silpo,product,standardized_type,ProZorro,ProducerUA,CME,ConsumerUA
2025-06-29,,,,Вершки,cream,,20.55701896983082,,
2025-06-30,163.02398106559355,,,Вершки,cream,49.4975,20.54910810358633,,
2025-07-01,163.02398106559355,,,Вершки,cream,33.8652,20.82914253608359,,
2025-07-02,163.02398106559355,,,Вершки,cream,77.2,21.55268013864221,,
2025-07-03,162.72364966560858,,,Вершки,cream,34.60333333333333,22.5448723688624,,
2025-07-04,163.00743332525482,,,Вершки,cream,29.76,23.6308706843444,,
2025-07-05,,,,Вершки,cream,,24.63582654268845,,
2025-07-06,,,,Вершки,cream,,25.38489140149477,,
2025-07-07,162.8816366765908,,,Вершки,cream,84.0,25.70321671836358,,
2025-07-08,163.02398106559355,,,Вершки,cream,69.45333333333333,25.74204859685116,,
2025-07-09,163.02398106559355,,,Вершки,cream,,25.77103199561576,,
2025-07-10,163.02398106559355,,,Вершки,cream,40.449999999999996,25.79291665491064,,
2025-07-11,162.52334857383246,,,Вершки,cream,32.73,25.81045231498904,,
2025-07-12,,,,Вершки,cream,,25.82638871610421,,
2025-07-13,,,,Вершки,cream,,25.84347559850939,,
2025-07-14,161.5144909885784,,,Вершки,cream,33.9975,25.86446270245782,,
2025-07-15,160.38633033953872,,,Вершки,cream,47.98,25.89157820191276,,
2025-07-16,160.9332564789982,,,Вершки,cream,36.15,25.92312635397957,,
2025-07-17,159.57096299949998,,,Вершки,cream,36.0,25.95597102362467,,
2025-07-18,159.68170669666665,,,Вершки,cream,36.59142857142857,25.98697607581449,,
2025-07-19,,,,Вершки,cream,,26.01300537551546,,
2025-07-20,,,,Вершки,cream,,26.03092278769399,,
2025-07-21,159.53220219583332,,,Вершки,cream,104.04,26.03759217731652,,
2025-07-22,159.97318580366667,,,Вершки,cream,77.535,26.00413922765578,,
2025-07-23,159.971883156,,,Вершки,cream,35.07,25.91786583116229,,
2025-07-24,159.18384034033332,,,Вершки,cream,104.69800000000019,25.79990016656915,,
2025-07-25,158.99644781203094,,,Вершки,cream,36.983333333333334,25.67137041260945,,
2025-07-26,,,,Вершки,cream,,25.55340474801631,,
2025-07-27,,,,Вершки,cream,,25.46713135152282,,
2025-07-28,156.63444718849283,,,Вершки,cream,45.47,25.43367840186208,,
2025-07-29,156.11053981120236,,,Вершки,cream,107.27800000000019,25.4440659695457,,
2025-07-30,153.75128154711908,,,Вершки,cream,42.404,25.47209223140319,,
2025-07-31,153.79486883456664,,,Вершки,cream,37.08,25.51305252564446,,
2025-08-01,148.79600774196,,,Вершки,cream,37.125,25.56224219047946,,
2025-08-02,,,,Вершки,cream,,25.61495656411809,,
2025-08-03,,,,Вершки,cream,,25.66649098477029,,
2025-08-04,147.94477565832,,,Вершки,cream,88.41,25.71214079064599,,
2025-08-05,147.55649424445716,,,Вершки,cream,42.580000000000005,25.75888174032389,,
2025-08-06,148.05385928817427,,,Вершки,cream,,25.81323016341334,,
2025-08-07,147.74569457249999,,,Вершки,cream,48.132000000000005,25.86979225467026,,
2025-08-08,147.50890726044,,,Вершки,cream,41.79454545454546,25.92317420885055,,
2025-08-09,,,,Вершки,cream,42.0,25.96798222071011,,
2025-08-10,,,,Вершки,cream,,25.99882248500484,,
2025-08-11,147.37971824666002,,,Вершки,cream,44.446666666666665,26.01030119649067,,
2025-08-12,148.82119909,,,Вершки,cream,34.11,25.99540706082588,,
2025-08-13,149.19746441124,,,Вершки,cream,34.20666666666667,25.95699586884827,,
2025-08-14,148.6529888968,,,Вершки,cream,39.63666666666666,25.90447444308296,,
2025-08-15,148.70502334954287,,,Вершки,cream,38.794,25.8472496060551,,
2025-08-16,,,,Вершки,cream,,25.79472818028979,,
2025-08-17,,,,Вершки,cream,,25.75631698831218,,
2025-08-18,147.84081230784,,,Вершки,cream,40.15888888888889,25.74142285264739,,
2025-08-19,147.76105102850286,,,Вершки,cream,42.688,25.74184452566139,,
2025-08-20,147.48352827885714,,,Вершки,cream,49.871428571428574,25.74293199817119,,
2025-08-21,146.64232377894,,,Вершки,cream,49.535714285714285,25.74441895037846,,
2025-08-22,148.51363996567142,,,Вершки,cream,66.7321666666667,25.74603906248488,,
2025-08-23,,,,Вершки,cream,,25.74752601469216,,
2025-08-24,,,,Вершки,cream,42.3,25.74861348720195,,
2025-08-25,147.65142174498288,,,Вершки,cream,43.8875,25.74903516021595,,
2025-08-26,147.82698776194,,,Вершки,cream,55.49708333333333,25.48271940568479,,
2025-08-27,147.90956410960285,,,Вершки,cream,49.23416666666666,24.79590509136757,,
2025-08-28,148.32689071124,,,Вершки,cream,48.771249999999995,23.85679164117872,,
2025-08-29,148.303323046,,,Вершки,cream,46.548571428571435,22.83357847903266,,
2025-08-30,,,,Вершки,cream,34.5,21.89446502884381,,
2025-08-31,,,,Вершки,cream,,21.2076507145266,,
2025-09-01,147.93028909724,,,Вершки,cream,40.78,20.94133495999543,,
2025-09-02,147.27961763398002,,,Вершки,cream,44.76714285714286,20.9445656282077,,
2025-09-03,147.06046750078,,,Вершки,cream,40.87,20.95289735149198,,
2025-09-04,146.70341231668,,,Вершки,cream,42.224000000000004,20.96428970781947,,
2025-09-05,146.42278347026289,,,Вершки,cream,37.11,20.97670227516136,,
2025-09-06,,,,Вершки,cream,,20.98809463148885,,
2025-09-07,,,,Вершки,cream,,20.99642635477313,,
2025-09-08,145.01990769379142,,,Вершки,cream,43.967619047619046,20.9996570229854,,
2025-09-09,144.27141257670857,,,Вершки,cream,59.86333333333334,20.99779281047347,,
2025-09-10,143.3022759785029,,,Вершки,cream,43.5395,20.99263632209118,,
2025-09-11,143.44079249880002,,,Вершки,cream,47.4,20.98484178156877,,
2025-09-12,142.12441559799998,,,Вершки,cream,44.583333333333336,20.97506341263648,,
2025-09-13,,,,Вершки,cream,35.0,20.96395543902454,,
2025-09-14,,,,Вершки,cream,,20.95217208446321,,
2025-09-15,139.924318621,,,Вершки,cream,43.080714285714286,20.94036757268271,,
2025-09-16,140.17771917239997,,,Вершки,cream,35.68,20.92680228978099,,
2025-09-17,138.71061519,,,Вершки,cream,37.18857142857143,20.90996621286051,,
2025-09-18,137.1793901551,,,Вершки,cream,44.5,20.89085795215827,,
2025-09-19,136.67884694166858,,,Вершки,cream,69.47999999999999,20.87047611791127,,
2025-09-20,,,,Вершки,cream,,20.84981932035653,,
2025-09-21,,,,Вершки,cream,,20.82988616973106,,
2025-09-22,134.35232178703717,,,Вершки,cream,40.62,20.81167527627186,,
2025-09-23,133.7461373592,,,Вершки,cream,46.59375,20.79303157497507,,
2025-09-24,132.03596190747143,,,Вершки,cream,49.2,20.7723310181463,,
2025-09-25,130.3794472491,,,Вершки,cream,56.102666666666664,20.75136874198675,,
2025-09-26,130.29619753777715,,,Вершки,cream,33.603500000000004,20.7319398826976,,
2025-09-27,,,,Вершки,cream,,20.71583957648006,,
2025-09-28,,,,Вершки,cream,38.34,20.70486295953532,,
2025-09-29,129.97334282275716,,,Вершки,cream,51.099999999999994,20.70080516806459,,
2025-09-30,129.54436054242856,,,Вершки,cream,55.946666666666665,20.99078510800605,,
2025-10-01,129.76154716196572,,,Вершки,cream,45.175,21.73862811101299,,
2025-10-02,129.04352495999998,,,Вершки,cream,43.10666666666666,22.76118895185921,,
2025-10-03,129.24921711515998,,,Вершки,cream,42.75,23.87532240531852,,
2025-10-04,,,,Вершки,cream,,24.89788324616473,,
2025-10-05,,,,Вершки,cream,,25.64572624917167,,
2025-10-06,125.99292230224,,,Вершки,cream,57.025,25.93570618911313,,
2025-10-07,124.59355216420002,,,Вершки,cream,46.74142857142857,25.91878539390924,,
2025-10-08,123.80537962368001,,,Вершки,cream,43.02444444444445,25.87514755364656,,
2025-10-09,122.39918119531998,,,Вершки,cream,52.568000000000005,25.81547948634862,,
2025-10-10,123.65768947283713,,,Вершки,cream,35.62428571428571,25.75046801003893,,
2025-10-11,,,,Вершки,cream,,25.69079994274099,,
2025-10-12,,,,Вершки,cream,46.8,25.64716210247832,,
2025-10-13,124.04756969868572,,,Вершки,cream,62.01844444444449,25.63024130727442,,
2025-10-14,125.03446205828286,,,Вершки,cream,42.18,25.63335299576015,,
2025-10-15,125.33403623549717,,,Вершки,cream,40.39,25.64137787659176,,
2025-10-16,126.18101353298,,,Вершки,cream,50.92625,25.6523506728309,,
2025-10-17,125.49138444682858,,,Вершки,cream,59.183250000000044,25.66430610753921,,
2025-10-18,,,,Вершки,cream,,25.67527890377835,,
2025-10-19,,,,Вершки,cream,,25.68330378460996,,
2025-10-20,123.8908975015257,,,Вершки,cream,56.529999999999994,25.68641547309569,,
2025-10-21,123.0725419080143,,64.9265869215182,Вершки,cream,46.019999999999996,25.67677153604321,,
2025-10-22,123.0154139642857,,64.77387963058219,Вершки,cream,55.64125,25.65190032996051,,
2025-10-23,122.78170893105998,,75.32197609757392,Вершки,cream,48.03333333333333,25.61789276245966,,
2025-10-24,123.25492097142856,,68.3751853095368,Вершки,cream,49.71,25.58083974115278,,
2025-10-25,,,62.98216319187904,Вершки,cream,39.54,25.54683217365194,,
2025-10-26,,,74.4549275030525,Вершки,cream,,25.52196096756924,,
2025-10-27,123.15530625074287,,65.31262650621117,Вершки,cream,42.1735,25.51231703051676,,
2025-10-28,122.69261795023144,,67.50623817805383,Вершки,cream,42.86625,25.51289323060204,,
2025-10-29,122.23436160304284,,67.44460705659075,Вершки,cream,42.803333333333335,25.51449006491371,,
2025-10-30,121.31080597822002,,69.23394090088655,Вершки,cream,42.035,25.51690988453549,,
2025-10-31,120.95139369353144,,67.20701835483358,Вершки,cream,37.07333333333333,25.51995504055111,,
2025-11-01,,,75.32962565695175,Вершки,cream,,25.52342788404431,,
2025-11-02,,,71.86070921922281,Вершки,cream,42.48,25.5271307660988,,
2025-11-03,119.77942940845716,,70.39304719039826,Вершки,cream,42.3975,25.53086603779832,,
2025-11-04,119.2947449868,430.40626837232406,64.3382039503371,Вершки,cream,47.675625,25.53591991685419,,
2025-11-05,119.10176849194572,,61.5908224222586,Вершки,cream,65.13199999999999,25.54302341788033,,
2025-11-06,119.17394219056,,71.46513664707977,Вершки,cream,51.788666666666664,25.55114608731435,,
2025-11-07,118.84564656070286,,59.13391167875457,Вершки,cream,38.71,25.55925747159386,,
2025-11-08,,,58.54541242730059,Вершки,cream,,25.56632711715646,,
2025-11-09,,,59.739035676129426,Вершки,cream,,25.57132457043978,,
2025-11-10,119.62035784491431,,61.00978518315018,Вершки,cream,47.97555555555555,25.57321937788142,,
2025-11-11,119.44852527355434,,70.19957889448514,Вершки,cream,48.097142857142856,25.5657904376694,,
2025-11-12,120.15269064379427,,63.41747733821734,Вершки,cream,51.386,25.5461455138595,,
2025-11-13,120.26762373419999,,70.64508811355311,Вершки,cream,38.167500000000004,25.51824745169097,,
2025-11-14,119.99204845039999,,74.47617651566121,Вершки,cream,37.46625,25.48605909640304,,
2025-11-15,,619.9333333333333,70.47402372230944,Вершки,cream,,25.45354329323495,,
2025-11-16,,,67.97074748168498,Вершки,cream,34.8,25.42466288742595,,
2025-11-17,119.02514904350001,92.71428571428571,69.35717048229547,Вершки,cream,40.896,25.40338072421528,,
2025-11-18,118.65960897179998,395.7826923076923,66.1662770800628,Вершки,cream,45.72151515151515,25.38972241121503,,
2025-11-19,117.93335200140004,,70.01734014423077,Вершки,cream,38.156,25.37978774827193,,
2025-11-20,117.91221945560001,179.95,64.83863868856838,Вершки,cream,41.731875,25.37165086897716,,
2025-11-21,117.69393048433717,,72.87869589743589,Вершки,cream,61.752916666666664,25.3633859069219,,
2025-11-22,,452.8823529411764,71.50563129578755,Вершки,cream,177.59600000000037,25.35306699569733,,
2025-11-23,,,63.07657994352869,Вершки,cream,124.5,25.33876826889463,,
2025-11-24,118.01005715584002,,58.988226486060235,Вершки,cream,59.56260000000003,25.31856386010498,,
2025-11-25,117.82208754797144,,78.8106911884412,Вершки,cream,36.57714285714286,25.04354753749632,,
2025-11-26,118.00197564010287,,71.76838318452381,Вершки,cream,44.54,24.37258837410771,,
2025-11-27,117.75496321614,,68.40377258852259,Вершки,cream,51.925000000000004,23.465423460837,,
2025-11-28,116.2574678596543,486.2,65.13159271978022,Вершки,cream,40.55777777777777,22.48178988858204,,
2025-11-29,,,70.61117620573872,Вершки,cream,95.1,21.58142474824067,,
2025-11-30,,,69.7204795734127,Вершки,cream,,20.92406513071077,,
2025-12-01,112.03929232611429,465.725,61.94843861263737,Вершки,cream,52.18833333333333,20.66944812689016,,
2025-12-02,110.52123673309714,,71.28858406135531,Вершки,cream,41.455,20.67125475497346,,
2025-12-03,108.94445051354856,396.99,65.53997879782254,Вершки,cream,54.715999999999994,20.6759139537146,,
2025-12-04,107.29283158602,,72.93821952584453,Вершки,cream,38.2825,20.68228469485045,,
2025-12-05,106.35846757405716,,,Вершки,cream,57.54571428571428,20.68922595011787,,
2025-12-06,,,,Вершки,cream,39.0,20.69559669125372,,
2025-12-07,,659.9333333333333,,Вершки,cream,,20.70025588999486,,
2025-12-08,105.20013055127144,,,Вершки,cream,72.28400000000009,20.70206251807816,,
2025-12-09,104.87756961462856,,,Вершки,cream,50.969,20.69639756307856,,
2025-12-10,105.38488086729429,,,Вершки,cream,55.552424242424244,20.68060544128619,,
2025-12-11,104.66033096664,467.33333333333337,64.87010623022368,Вершки,cream,59.388,20.65649026751069,,
2025-12-12,103.86905676654285,169.98,77.47445983685346,Вершки,cream,52.059090909090905,20.62585615656168,,
2025-12-13,,,80.83734597822982,Вершки,cream,38.400000000000006,20.59050722324881,,
2025-12-14,,,,Вершки,cream,39.36,20.55224758238172,,
2025-12-15,100.94172326147999,255.8235294117647,,Вершки,cream,32.186375,20.51288134877003,,
2025-12-16,100.42482977767426,,,Вершки,cream,34.24181818181818,20.45602910521857,,
2025-12-17,99.67333973160001,62.21111111111111,,Вершки,cream,47.332,20.37267396503311,,
2025-12-18,98.11508323148,,,Вершки,cream,37.73907692307692,20.27566383877473,,
2025-12-19,97.18192125623142,328.0,,Вершки,cream,33.7195,20.17784663700449,,
2025-12-20,,,,Вершки,cream,33.54333333333333,20.09207027028346,,
2025-12-21,,,,Вершки,cream,39.0,20.03118264917273,,
2025-12-22,94.72171837330285,,,Вершки,cream,37.56466666666667,20.00803168423336,,
2025-12-23,93.54296230998,,,Вершки,cream,35.20897435897436,20.01087365911481,,
2025-12-24,93.25194008470858,,,Вершки,cream,37.31482051282051,20.02089179965855,,
2025-12-25,92.22978043200001,,,Вершки,cream,37.52322344322344,20.04032442971362,,
2025-12-26,92.61684411211426,258.0,,Вершки,cream,41.96375,20.07140987312907,,
2025-12-27,,,,Вершки,cream,36.205,20.11638645375397,,
2025-12-28,,,,Вершки,cream,48.07,20.17749249543736,,
2025-12-29,93.12850317452859,,,Вершки,cream,46.07953846153846,20.25696632202829,,
2025-12-30,93.07619219165714,,,Вершки,cream,37.15021875,,,
2025-12-31,92.75731428488572,,,Вершки,cream,34.471111111111114,,,
2026-01-01,92.7518275354,,,Вершки,cream,39.56333333333333,,,
2026-01-02,92.92364194149143,,,Вершки,cream,44.58153846153846,,,
2026-01-03,,,,Вершки,cream,36.95666666666667,,,
2026-01-04,,,,Вершки,cream,36.625,,,
2026-01-05,93.30490767733144,,,Вершки,cream,38.94435897435897,,,
2026-01-06,93.38676978274286,364.1428571428571,,Вершки,cream,37.020428571428575,,,
2026-01-07,94.04254295159427,,,Вершки,cream,61.0375,,,
2026-01-08,94.37673296876001,421.9630154660154,,Вершки,cream,37.75,,,
2026-01-09,94.26015376171429,,,Вершки,cream,,,,
2026-01-12,94.71455651868571,,,Вершки,cream,,,,
2026-01-13,94.14225679822857,,,Вершки,cream,,,,
2026-01-14,94.75575299771428,,,Вершки,cream,,,,
2026-01-15,94.70886636574001,,,Вершки,cream,,,,
2025-10-21,,,88.5199,Йогурт,milk,,,,
2025-10-22,,,81.68781666666668,Йогурт,milk,,,,
2025-10-23,,,84.93335833333335,Йогурт,milk,,,,
2025-10-24,,,84.90773333333334,Йогурт,milk,,,,
2025-10-25,,,49.522708333333334,Йогурт,milk,,,,
2025-10-26,,,70.239375,Йогурт,milk,,,,
2025-10-27,,,71.72616666666667,Йогурт,milk,,,,
2025-10-28,,,57.141416666666665,Йогурт,milk,,,,
2025-10-29,,,69.38879166666666,Йогурт,milk,,,,
2025-10-30,,,78.9204,Йогурт,milk,,,,
2025-10-31,,,58.20046666666666,Йогурт,milk,,,,
2025-11-01,,,76.1734,Йогурт,milk,,,,
2025-11-02,,,65.99916666666667,Йогурт,milk,,,,
2025-11-03,,,94.3395,Йогурт,milk,,,,
2025-11-04,,239.11916666666667,72.6414,Йогурт,milk,,,,
2025-11-05,,,76.89615,Йогурт,milk,,,,
2025-11-06,,,65.05114999999999,Йогурт,milk,,,,
2025-11-07,,,81.597525,Йогурт,milk,,,,
2025-11-08,,,72.169,Йогурт,milk,,,,
2025-11-09,,,68.006,Йогурт,milk,,,,
2025-11-10,,,78.57317777777779,Йогурт,milk,,,,
2025-11-11,,,88.83352500000001,Йогурт,milk,,,,
2025-11-12,,,96.72745555555555,Йогурт,milk,,,,
2025-11-13,,,87.02498333333334,Йогурт,milk,,,,
2025-11-14,,,82.37335833333334,Йогурт,milk,,,,
2025-11-15,,,87.22148333333335,Йогурт,milk,,,,
2025-11-16,,,93.57710833333334,Йогурт,milk,,,,
2025-11-17,,,120.01363333333336,Йогурт,milk,,,,
2025-11-18,,,80.22019166666668,Йогурт,milk,,,,
2025-11-19,,,87.68252500000001,Йогурт,milk,,,,
2025-11-20,,,73.57339999999999,Йогурт,milk,,,,
2025-11-21,,,67.19924999999999,Йогурт,milk,,,,
2025-11-22,,,87.2805,Йогурт,milk,,,,
2025-11-23,,,70.288625,Йогурт,milk,,,,
2025-11-24,,,73.84405,Йогурт,milk,,,,
2025-11-25,,,95.63095000000001,Йогурт,milk,,,,
2025-11-26,,,101.04363000000001,Йогурт,milk,,,,
2025-11-27,,,77.57865000000001,Йогурт,milk,,,,
2025-11-28,,,70.631125,Йогурт,milk,,,,
2025-11-29,,,64.3373,Йогурт,milk,,,,
2025-11-30,,,64.5965,Йогурт,milk,,,,
2025-12-01,,,85.81455,Йогурт,milk,,,,
2025-12-02,,,75.05564999999999,Йогурт,milk,,,,
2025-12-03,,,72.36745833333333,Йогурт,milk,,,,
2025-12-04,,,74.5839,Йогурт,milk,,,,
2025-12-11,,,68.69780555555556,Йогурт,milk,,,,
2025-12-12,,,94.42980555555555,Йогурт,milk,,,,
2025-12-13,,,63.11561111111111,Йогурт,milk,,,,
2025-10-21,,,61.99296269687866,Йогурт,yogurt_dessert,,,,
2025-10-22,,,62.13005176998507,Йогурт,yogurt_dessert,,,,
2025-10-23,,,64.96538058776473,Йогурт,yogurt_dessert,,,,
2025-10-24,,,63.01367285431886,Йогурт,yogurt_dessert,,,,
2025-10-25,,,68.60237952799523,Йогурт,yogurt_dessert,,,,
2025-10-26,,,67.84981926476058,Йогурт,yogurt_dessert,,,,
2025-10-27,,,61.76958712101739,Йогурт,yogurt_dessert,,,,
2025-10-28,,,65.54986714503819,Йогурт,yogurt_dessert,,,,
2025-10-29,,,57.11466723384802,Йогурт,yogurt_dessert,,,,
2025-10-30,,,61.99909453841019,Йогурт,yogurt_dessert,,,,
2025-10-31,,,62.53328638080119,Йогурт,yogurt_dessert,,,,
2025-11-01,,,60.377676240134136,Йогурт,yogurt_dessert,,,,
2025-11-02,,,60.30743345625101,Йогурт,yogurt_dessert,,,,
2025-11-03,,,64.56098789648205,Йогурт,yogurt_dessert,,,,
2025-11-04,,827.2508519868123,63.092249500754455,Йогурт,yogurt_dessert,,,,
2025-11-05,,,58.58840146604447,Йогурт,yogurt_dessert,,,,
2025-11-06,,,65.03603831399441,Йогурт,yogurt_dessert,,,,
2025-11-07,,166.625,63.86241522924117,Йогурт,yogurt_dessert,,,,
2025-11-08,,168.9310344827586,63.97573627027267,Йогурт,yogurt_dessert,,,,
2025-11-09,,,62.39152171394472,Йогурт,yogurt_dessert,,,,
2025-11-10,,286.6,64.95118422762133,Йогурт,yogurt_dessert,,,,
2025-11-11,,133.7586206896552,62.95622696019227,Йогурт,yogurt_dessert,,,,
2025-11-12,,,64.45766103955614,Йогурт,yogurt_dessert,,,,
2025-11-13,,,60.742277118331856,Йогурт,yogurt_dessert,,,,
2025-11-14,,399.9,67.77804061005371,Йогурт,yogurt_dessert,,,,
2025-11-15,,,67.26691167654789,Йогурт,yogurt_dessert,,,,
2025-11-16,,119.9714285714286,67.47034858972445,Йогурт,yogurt_dessert,,,,
2025-11-17,,,67.63620792557538,Йогурт,yogurt_dessert,,,,
2025-11-18,,,61.13910750879238,Йогурт,yogurt_dessert,,,,
2025-11-19,,,64.50718944212673,Йогурт,yogurt_dessert,,,,
2025-11-20,,116.1621621621622,64.35282321204834,Йогурт,yogurt_dessert,,,,
2025-11-21,,,60.077443937351894,Йогурт,yogurt_dessert,,,,
2025-11-22,,,67.40539066716808,Йогурт,yogurt_dessert,,,,
2025-11-23,,299.9,61.23511308014304,Йогурт,yogurt_dessert,,,,
2025-11-24,,,61.67546363281379,Йогурт,yogurt_dessert,,,,
2025-11-25,,,62.656389134648705,Йогурт,yogurt_dessert,,,,
2025-11-26,,,64.65704539003923,Йогурт,yogurt_dessert,,,,
2025-11-27,,,65.7185063106685,Йогурт,yogurt_dessert,,,,
2025-11-28,,127.3335403726708,64.11489368044991,Йогурт,yogurt_dessert,,,,
2025-11-29,,,64.66903171670178,Йогурт,yogurt_dessert,,,,
2025-11-30,,,66.4890474067876,Йогурт,yogurt_dessert,,,,
2025-12-01,,169.4782608695652,61.91765109411534,Йогурт,yogurt_dessert,,,,
2025-12-02,,,69.18132667842828,Йогурт,yogurt_dessert,,,,
2025-12-03,,136.1441798941799,64.72368408081434,Йогурт,yogurt_dessert,,,,
2025-12-04,,,65.7019102979881,Йогурт,yogurt_dessert,,,,
2025-12-07,,133.7586206896552,,Йогурт,yogurt_dessert,,,,
2025-12-08,,208.2916666666667,,Йогурт,yogurt_dessert,,,,
2025-12-10,,115.52794612794615,,Йогурт,yogurt_dessert,,,,
2025-12-11,,,64.22363936918646,Йогурт,yogurt_dessert,,,,
2025-12-12,,169.4782608695652,62.838056087513,Йогурт,yogurt_dessert,,,,
2025-12-13,,166.625,62.368981306294984,Йогурт,yogurt_dessert,,,,
2025-12-15,,124.9666666666667,,Йогурт,yogurt_dessert,,,,
2025-12-17,,269.9,,Йогурт,yogurt_dessert,,,,
2025-12-19,,133.06787439613527,,Йогурт,yogurt_dessert,,,,
2025-12-24,,244.0588235294118,,Йогурт,yogurt_dessert,,,,
2025-12-26,,153.52988328664802,,Йогурт,yogurt_dessert,,,,
2026-01-06,,268.26666666666665,,Йогурт,yogurt_dessert,,,,
2026-01-07,,163.0,,Йогурт,yogurt_dessert,,,,
2026-01-08,,185.68855006550191,,Йогурт,yogurt_dessert,,,,
2021-02-01,,,,Кефір,milk,,5.156141895433997,,
2021-02-02,,,,Кефір,milk,,5.146901289333981,,
2021-02-03,,,,Кефір,milk,,5.13956232396571,,
2021-02-04,,,,Кефір,milk,,5.133950042769015,,
2021-02-05,,,,Кефір,milk,,5.129889489183729,,
2021-02-06,,,,Кефір,milk,,5.127205706649685,,
2021-02-07,,,,Кефір,milk,,5.125723738606716,,
2021-02-08,,,,Кефір,milk,,5.125268628494652,,
2021-02-09,,,,Кефір,milk,,5.126929590310015,,
2021-02-10,,,,Кефір,milk,,5.131497366976496,,
2021-02-11,,,,Кефір,milk,,5.138349295324693,,
2021-02-12,,,,Кефір,milk,,5.146862712185197,,
2021-02-13,,,,Кефір,milk,,5.156414954388605,,
2021-02-14,,,,Кефір,milk,,5.166383358765509,,
2021-02-15,,,,Кефір,milk,,5.176145262146506,,
2021-02-16,,,,Кефір,milk,,5.188326885773577,,
2021-02-17,,,,Кефір,milk,,5.204535621311408,,
2021-02-18,,,,Кефір,milk,,5.222620561224653,,
2021-02-19,,,,Кефір,milk,,5.240430797977967,,
2021-02-20,,,,Кефір,milk,,5.255815424036,,
2021-02-21,,,,Кефір,milk,,5.266623531863409,,
2021-02-22,,,,Кефір,milk,,5.270704213924844,,
2021-02-23,,,,Кефір,milk,,5.209462480714342,,
2021-02-24,,,,Кефір,milk,,5.051523274013573,,
2021-02-25,,,,Кефір,milk,,4.835565583218644,,
2021-02-26,,,,Кефір,milk,,4.60026839772566,,
2021-02-27,,,,Кефір,milk,,4.384310706930731,,
2021-02-28,,,,Кефір,milk,,4.226371500229962,,
2021-03-01,,,,Кефір,milk,,4.165129767019459,,
2021-03-02,,,,Кефір,milk,,4.171654972687631,,
2021-03-03,,,,Кефір,milk,,4.18848313467397,,
2021-03-04,,,,Кефір,milk,,4.211493070451209,,
2021-03-05,,,,Кефір,milk,,4.236563597492083,,
2021-03-06,,,,Кефір,milk,,4.259573533269322,,
2021-03-07,,,,Кефір,milk,,4.276401695255661,,
2021-03-08,,,,Кефір,milk,,4.282926900923833,,
2021-03-09,,,,Кефір,milk,,4.279291699319249,,
2021-03-10,,,,Кефір,milk,,4.269571949253635,,
2021-03-11,,,,Кефір,milk,,4.255546432849197,,
2021-03-12,,,,Кефір,milk,,4.238993932228148,,
2021-03-13,,,,Кефір,milk,,4.221693229512693,,
2021-03-14,,,,Кефір,milk,,4.205423106825038,,
2021-03-15,,,,Кефір,milk,,4.191962346287395,,
2021-03-16,,,,Кефір,milk,,4.180257500488463,,
2021-03-17,,,,Кефір,milk,,4.168345514818482,,
2021-03-18,,,,Кефір,milk,,4.16445064650606,,
2021-03-19,,,,Кефір,milk,,4.16445064650606,,
2021-03-20,,,,Кефір,milk,,4.16445064650606,,
2021-03-21,,,,Кефір,milk,,4.16445064650606,,
2021-03-22,,,,Кефір,milk,,4.16445064650606,,
2021-03-23,,,,Кефір,milk,,4.16445064650606,,
2021-03-24,,,,Кефір,milk,,4.16445064650606,,
2021-03-25,,,,Кефір,milk,,4.16445064650606,,
2021-03-26,,,,Кефір,milk,,4.16445064650606,,
2021-03-27,,,,Кефір,milk,,4.16445064650606,,
2021-03-28,,,,Кефір,milk,,4.16445064650606,,
2021-03-29,,,,Кефір,milk,,4.16445064650606,,
2021-03-30,,,,Кефір,milk,,4.16445064650606,,
2021-03-31,,,,Кефір,milk,,4.300915842123455,,
2021-04-01,,,,Кефір,milk,,4.5074521692999,,
2021-04-02,,,,Кефір,milk,,4.734669179362371,,
2021-04-03,,,,Кефір,milk,,4.946835806165932,,
2021-04-04,,,,Кефір,milk,,5.108220983565648,,
2021-04-05,,,,Кефір,milk,,5.183093645416585,,
2021-04-06,,,,Кефір,milk,,5.200058016626858,,
2021-04-07,,,,Кефір,milk,,5.212491805359334,,
2021-04-08,,,,Кефір,milk,,5.221824170351203,,
2021-04-09,,,,Кефір,milk,,5.229484270339659,,
2021-04-10,,,,Кефір,milk,,5.236901264061893,,
2021-04-11,,,,Кефір,milk,,5.245504310255096,,
2021-04-12,,,,Кефір,milk,,5.25672256765646,,
2021-04-13,,,,Кефір,milk,,5.272875529172114,,
2021-04-14,,,,Кефір,milk,,5.293612254436154,,
2021-04-15,,,,Кефір,milk,,5.316356252277733,,
2021-04-16,,,,Кефір,milk,,5.338531031525996,,
2021-04-17,,,,Кефір,milk,,5.357560101010095,,
2021-04-18,,,,Кефір,milk,,5.370866969559178,,
2021-04-19,,,,Кефір,milk,,5.375875146002395,,
2021-04-20,,,,Кефір,milk,,5.374405356403908,,
2021-04-21,,,,Кефір,milk,,5.370071541149239,,
2021-04-22,,,,Кефір,milk,,5.36298703054957,,
2021-04-23,,,,Кефір,milk,,5.353265154916084,,
2021-04-24,,,,Кефір,milk,,5.341019244559965,,
2021-04-25,,,,Кефір,milk,,5.326362629792396,,
2021-04-26,,,,Кефір,milk,,5.309408640924561,,
