date,product,product_literal,retailer,brand_norm,observed,baseline,discount_share,markdown_rate,n_items,n_item_keys
2025-11-16,butter,butter,Silpo,яготинське для дітей,30.99,38.19,0.3333333333333333,0.0,3,3
2025-11-17,butter,butter,Silpo,яготинське для дітей,76.99,76.99,0.0,0.0,3,3
2025-11-18,butter,butter,Silpo,яготинське для дітей,26.69,40.989999999999995,0.3333333333333333,0.0,3,3
2025-11-19,butter,butter,Silpo,яготинське для дітей,56.49,56.49,0.0,0.0,3,3
2025-11-20,butter,butter,Silpo,яготинське для дітей,26.69,26.69,0.3333333333333333,0.0,3,3
2025-11-21,butter,butter,Silpo,яготинське для дітей,118.0,118.0,0.0,0.0,3,3
2025-11-22,butter,butter,Silpo,яготинське для дітей,44.69,44.69,0.0,0.0,3,3
2025-11-23,butter,butter,Silpo,яготинське для дітей,78.99,78.99,0.0,0.0,3,3
2025-11-24,butter,butter,Silpo,яготинське для дітей,74.99,74.99,0.0,0.0,3,3
2025-11-25,butter,butter,Silpo,яготинське для дітей,71.49,71.49,0.3333333333333333,0.0,3,3
2025-11-26,butter,butter,Silpo,яготинське для дітей,44.69,50.989999999999995,0.3333333333333333,0.0,3,3
2025-11-27,butter,butter,Silpo,яготинське для дітей,57.99,57.99,0.6666666666666666,0.05533596837944664,3,3
2025-11-28,butter,butter,Silpo,яготинське для дітей,31.99,31.99,0.0,0.0,3,3
2025-11-29,butter,butter,Silpo,яготинське для дітей,44.69,44.69,0.0,0.0,3,3
2025-11-30,butter,butter,Silpo,яготинське для дітей,44.69,44.69,0.0,0.0,3,3
2025-12-01,butter,butter,Silpo,яготинське для дітей,98.99,98.99,0.0,0.0,3,3
2025-12-02,butter,butter,Silpo,яготинське для дітей,80.49,80.49,0.3333333333333333,0.0,3,3
2025-12-03,butter,butter,Silpo,яготинське для дітей,33.99,50.989999999999995,0.3333333333333333,0.0,3,3
2025-12-04,butter,butter,Silpo,яготинське для дітей,52.99,70.99000000000001,0.6666666666666666,0.13805004314063848,3,3
2025-12-11,butter,butter,Silpo,яготинське для дітей,83.99,83.99,0.0,0.0,3,3
2025-12-12,butter,butter,Silpo,яготинське для дітей,99.0,109.0,0.3333333333333333,0.0,3,3
2025-12-13,butter,butter,Silpo,яготинське для дітей,61.99,61.99,0.3333333333333333,0.0,3,3
2025-12-26,condensed_milk,condensed_milk,Novus,green,65.99,65.99,0.0,0.0,1,1
2025-11-04,condensed_milk,condensed_milk,Novus,happy,71.99,71.99,0.0,0.0,1,1
2025-11-12,condensed_milk,condensed_milk,Novus,mama,97.99,97.99,0.0,0.0,1,1
2025-11-04,condensed_milk,condensed_milk,Novus,roshen,81.99,81.99,0.0,0.0,1,1
2026-01-07,condensed_milk,condensed_milk,Novus,roshen,139.0,139.0,0.0,0.0,1,1
2025-11-04,condensed_milk,condensed_milk,Novus,злагода,27.99,27.99,0.0,0.0,1,1
2025-11-04,condensed_milk,condensed_milk,Novus,мама,92.99,92.99,0.0,0.0,1,1
2025-11-04,condensed_milk,condensed_milk,Novus,нappy,47.99,47.99,0.0,0.0,1,1
2025-11-04,condensed_milk,condensed_milk,Novus,первомайський мкк,65.99,65.99,0.0,0.0,4,4
2025-11-04,condensed_milk,condensed_milk,Novus,пмкк,75.99,75.99,0.0,0.0,3,2
2025-12-13,condensed_milk,condensed_milk,Novus,пмкк,63.99,63.99,0.0,0.0,1,1
2026-01-07,condensed_milk,condensed_milk,Novus,пмкк,199.99999999999997,199.99999999999997,0.0,0.0,1,1
2026-01-08,condensed_milk,condensed_milk,Novus,пмкк,87.99,87.99,0.0,0.0,3,3
2025-11-04,condensed_milk,condensed_milk,Novus,полтавочка,68.49,68.49,0.0,0.0,2,1
2026-01-08,condensed_milk,condensed_milk,Novus,фанні,23.99,23.99,0.0,0.0,1,1
2025-11-04,condensed_milk,condensed_milk,Novus,ічня,93.99,93.99,0.0,0.0,5,3
2025-11-28,condensed_milk,condensed_milk,Novus,ічня,179.0,179.0,0.0,0.0,1,1
2025-12-17,condensed_milk,condensed_milk,Novus,ічня,93.99,93.99,0.0,0.0,1,1
2026-01-08,condensed_milk,condensed_milk,Novus,ічня,109.0,109.0,0.0,0.0,1,1
2025-10-21,condensed_milk,condensed_milk,Silpo,,30.89,30.89,0.0,0.0,3,3
2025-10-22,condensed_milk,condensed_milk,Silpo,,72.99,72.99,0.3333333333333333,0.0,3,3
2025-10-23,condensed_milk,condensed_milk,Silpo,,72.99,72.99,0.3333333333333333,0.0,3,3
2025-10-24,condensed_milk,condensed_milk,Silpo,,72.99,72.99,0.0,0.0,3,3
2025-10-25,condensed_milk,condensed_milk,Silpo,,75.99,75.99,0.0,0.0,3,3
2025-10-26,condensed_milk,condensed_milk,Silpo,,21.89,21.89,0.0,0.0,3,3
2025-10-27,condensed_milk,condensed_milk,Silpo,,64.49,64.49,0.0,0.0,3,3
2025-10-28,condensed_milk,condensed_milk,Silpo,,41.5,41.5,0.0,0.0,3,3
2025-10-29,condensed_milk,condensed_milk,Silpo,,57.49,57.49,0.0,0.0,3,3
2025-10-30,condensed_milk,condensed_milk,Silpo,,72.99,72.99,0.0,0.0,3,3
2025-10-31,condensed_milk,condensed_milk,Silpo,,69.99,74.99,0.3333333333333333,0.0,3,3
2025-11-01,condensed_milk,condensed_milk,Silpo,,21.89,21.89,0.0,0.0,3,3
2025-11-02,condensed_milk,condensed_milk,Silpo,,70.69,70.69,0.0,0.0,3,3
2025-11-03,condensed_milk,condensed_milk,Silpo,,72.99,72.99,0.3333333333333333,0.0,3,3
2025-11-04,condensed_milk,condensed_milk,Silpo,,23.39,23.39,0.0,0.0,3,3
2025-11-05,condensed_milk,condensed_milk,Silpo,,71.49,71.49,0.0,0.0,3,3
2025-11-06,condensed_milk,condensed_milk,Silpo,,72.99,72.99,0.0,0.0,3,3
2025-11-07,condensed_milk,condensed_milk,Silpo,,32.99,64.99,0.6666666666666666,0.6024822267743102,3,3
2025-11-08,condensed_milk,condensed_milk,Silpo,,32.99,72.99,0.6666666666666666,0.3489183531053733,3,3
2025-11-09,condensed_milk,condensed_milk,Silpo,,32.99,77.99000000000001,0.6666666666666666,0.576997050903962,3,3
2025-11-10,condensed_milk,condensed_milk,Silpo,,71.49,71.49,0.3333333333333333,0.0,3,3
2025-11-11,condensed_milk,condensed_milk,Silpo,,35.99,56.99,0.6666666666666666,0.36848569924548163,3,3
2025-11-12,condensed_milk,condensed_milk,Silpo,,41.9,67.72758010267304,0.3333333333333333,0.0,3,3
2025-11-13,condensed_milk,condensed_milk,Silpo,,44.69,44.69,0.3333333333333333,0.0,3,3
2025-11-14,condensed_milk,condensed_milk,Silpo,,36.99,56.99,0.6666666666666666,0.30194376297414605,3,3
2025-11-15,condensed_milk,condensed_milk,Silpo,,72.99,72.99,0.0,0.0,3,3
2025-11-16,condensed_milk,condensed_milk,Silpo,,34.99,56.99,0.3333333333333333,0.0,3,3
2025-11-17,condensed_milk,condensed_milk,Silpo,,52.49,52.49,0.0,0.0,3,3
2025-11-18,condensed_milk,condensed_milk,Silpo,,62.99,62.99,0.0,0.0,3,3
2025-11-19,condensed_milk,condensed_milk,Silpo,,72.99,72.99,0.0,0.0,3,3
2025-11-20,condensed_milk,condensed_milk,Silpo,,67.49,67.49,0.0,0.0,3,3
2025-11-21,condensed_milk,condensed_milk,Silpo,,28.99,28.99,0.3333333333333333,0.0,3,3
2025-11-22,condensed_milk,condensed_milk,Silpo,,69.99,69.99,0.3333333333333333,0.0,3,3
2025-11-23,condensed_milk,condensed_milk,Silpo,,34.99,34.99,0.0,0.0,3,3
2025-11-24,condensed_milk,condensed_milk,Silpo,,27.99,57.989999999999995,0.6666666666666666,0.12306077140931147,3,3
2025-11-25,condensed_milk,condensed_milk,Silpo,,57.49,57.49,0.0,0.0,3,3
2025-11-26,condensed_milk,condensed_milk,Silpo,,38.19,38.19,0.0,0.0,3,3
2025-11-27,condensed_milk,condensed_milk,Silpo,,79.99,91.1123569285476,0.3333333333333333,0.0,3,3
2025-11-28,condensed_milk,condensed_milk,Silpo,,67.99,67.99,0.0,0.0,3,3
2025-11-29,condensed_milk,condensed_milk,Silpo,,199.0,199.0,0.3333333333333333,0.0,3,3
2025-11-30,condensed_milk,condensed_milk,Silpo,,27.59,27.59,0.0,0.0,3,3
2025-12-01,condensed_milk,condensed_milk,Silpo,,78.49,78.49,0.3333333333333333,0.0,3,3
2025-12-02,condensed_milk,condensed_milk,Silpo,,37.99,37.99,0.0,0.0,3,3
2025-12-03,condensed_milk,condensed_milk,Silpo,,37.99,37.99,0.0,0.0,3,3
2025-12-04,condensed_milk,condensed_milk,Silpo,,36.79,36.79,0.3333333333333333,0.0,3,3
2025-12-11,condensed_milk,condensed_milk,Silpo,,72.99,72.99,0.3333333333333333,0.0,3,3
2025-12-12,condensed_milk,condensed_milk,Silpo,,34.99,52.989999999999995,0.3333333333333333,0.0,3,3
2025-12-13,condensed_milk,condensed_milk,Silpo,,89.99,89.99,0.0,0.0,3,3
2025-10-21,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-10-22,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-10-23,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-10-24,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-10-25,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-10-26,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-10-27,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-10-28,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-10-29,condensed_milk,condensed_milk,Silpo,green,69.99,69.99,0.0,0.0,1,1
2025-10-30,condensed_milk,condensed_milk,Silpo,green,69.99,69.99,0.0,0.0,1,1
2025-10-31,condensed_milk,condensed_milk,Silpo,green,37.99,37.99,0.0,0.0,1,1
2025-11-01,condensed_milk,condensed_milk,Silpo,green,69.99,69.99,0.0,0.0,1,1
2025-11-02,condensed_milk,condensed_milk,Silpo,green,69.99,69.99,0.0,0.0,1,1
2025-11-03,condensed_milk,condensed_milk,Silpo,green,69.99,69.99,0.0,0.0,1,1
2025-11-04,condensed_milk,condensed_milk,Silpo,green,64.99,64.99,0.0,0.0,1,1
2025-11-05,condensed_milk,condensed_milk,Silpo,green,69.99,69.99,0.0,0.0,1,1
2025-11-06,condensed_milk,condensed_milk,Silpo,green,25.69,25.69,0.0,0.0,1,1
2025-11-07,condensed_milk,condensed_milk,Silpo,green,69.99,69.99,0.0,0.0,1,1
2025-11-08,condensed_milk,condensed_milk,Silpo,green,69.99,69.99,0.0,0.0,1,1
2025-11-09,condensed_milk,condensed_milk,Silpo,green,69.99,69.99,0.0,0.0,1,1
2025-11-10,condensed_milk,condensed_milk,Silpo,green,25.69,25.69,0.0,0.0,1,1
2025-11-11,condensed_milk,condensed_milk,Silpo,green,26.19,26.19,0.0,0.0,1,1
2025-11-12,condensed_milk,condensed_milk,Silpo,green,25.69,25.69,0.0,0.0,1,1
2025-11-13,condensed_milk,condensed_milk,Silpo,green,69.99,69.99,0.0,0.0,1,1
2025-11-14,condensed_milk,condensed_milk,Silpo,green,38.99,38.99,0.0,0.0,1,1
2025-11-15,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-16,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-17,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-18,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-19,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-20,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-21,condensed_milk,condensed_milk,Silpo,green,23.49,36.489999999999995,1.0,0.35626198958618793,1,1
2025-11-22,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-23,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-24,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-25,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-26,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-27,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-28,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-29,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-11-30,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-12-01,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-12-02,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-12-03,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-12-04,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-12-11,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-12-12,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-12-13,condensed_milk,condensed_milk,Silpo,green,74.99,74.99,0.0,0.0,1,1
2025-10-21,condensed_milk,condensed_milk,Silpo,mama,179.395,179.395,0.0,0.0,2,2
2025-10-22,condensed_milk,condensed_milk,Silpo,mama,165.995,165.995,0.0,0.0,2,2
2025-10-23,condensed_milk,condensed_milk,Silpo,mama,57.39,70.89,0.5,0.23688366380066678,2,2
2025-10-24,condensed_milk,condensed_milk,Silpo,mama,179.395,179.395,0.0,0.0,2,2
2025-10-25,condensed_milk,condensed_milk,Silpo,mama,179.395,179.395,0.0,0.0,2,2
2025-10-26,condensed_milk,condensed_milk,Silpo,mama,179.395,179.395,0.0,0.0,2,2
2025-10-27,condensed_milk,condensed_milk,Silpo,mama,165.995,165.995,0.0,0.0,2,2
2025-10-28,condensed_milk,condensed_milk,Silpo,mama,179.395,179.395,0.0,0.0,2,2
2025-10-29,condensed_milk,condensed_milk,Silpo,mama,179.395,179.395,0.0,0.0,2,2
2025-10-30,condensed_milk,condensed_milk,Silpo,mama,179.395,179.395,0.0,0.0,2,2
2025-10-31,condensed_milk,condensed_milk,Silpo,mama,57.39,70.89,0.5,0.23688366380066678,2,2
2025-11-01,condensed_milk,condensed_milk,Silpo,mama,57.39,70.89,0.5,0.23688366380066678,2,2
2025-11-02,condensed_milk,condensed_milk,Silpo,mama,176.995,176.995,0.0,0.0,2,2
2025-11-03,condensed_milk,condensed_milk,Silpo,mama,176.995,176.995,0.0,0.0,2,2
2025-11-04,condensed_milk,condensed_milk,Silpo,mama,44.74,58.239999999999995,0.5,0.23688366380066678,2,2
2025-11-05,condensed_milk,condensed_milk,Silpo,mama,178.195,178.195,0.0,0.0,2,2
2025-11-06,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-07,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-08,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-09,condensed_milk,condensed_milk,Silpo,mama,174.495,174.495,0.0,0.0,2,2
2025-11-10,condensed_milk,condensed_milk,Silpo,mama,174.245,174.245,0.0,0.0,2,2
2025-11-11,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-12,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-13,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-14,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-15,condensed_milk,condensed_milk,Silpo,mama,167.995,167.995,0.0,0.0,2,2
2025-11-16,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-17,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-18,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-19,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-20,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-21,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-22,condensed_milk,condensed_milk,Silpo,mama,63.75,63.75,0.0,0.0,2,2
2025-11-23,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-24,condensed_milk,condensed_milk,Silpo,mama,64.15,64.15,0.0,0.0,2,2
2025-11-25,condensed_milk,condensed_milk,Silpo,mama,63.75,63.75,0.0,0.0,2,2
2025-11-26,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-27,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-11-28,condensed_milk,condensed_milk,Silpo,mama,63.75,63.75,0.0,0.0,2,2
2025-11-29,condensed_milk,condensed_milk,Silpo,mama,167.245,167.245,0.0,0.0,2,2
2025-11-30,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-12-01,condensed_milk,condensed_milk,Silpo,mama,165.995,165.995,0.0,0.0,2,2
2025-12-02,condensed_milk,condensed_milk,Silpo,mama,63.75,63.75,0.0,0.0,2,2
2025-12-03,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-12-04,condensed_milk,condensed_milk,Silpo,mama,180.255,180.255,0.0,0.0,2,2
2025-12-11,condensed_milk,condensed_milk,Silpo,mama,182.315,182.315,0.0,0.0,2,2
2025-12-12,condensed_milk,condensed_milk,Silpo,mama,182.315,182.315,0.0,0.0,2,2
2025-12-13,condensed_milk,condensed_milk,Silpo,mama,182.315,182.315,0.0,0.0,2,2
2025-10-21,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-10-22,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-10-23,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-10-24,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-10-25,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-10-26,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-10-27,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-10-28,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-10-29,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-10-30,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-10-31,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-01,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-02,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-03,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-04,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-05,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-06,condensed_milk,condensed_milk,Silpo,organic,54.99,54.99,0.0,0.0,1,1
2025-11-07,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-08,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-09,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-10,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-11,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-12,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-13,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-14,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-15,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-16,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-17,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-18,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-19,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-20,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-21,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-22,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-23,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-24,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-25,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-26,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-27,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-28,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-29,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-11-30,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-12-01,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-12-02,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-12-03,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-12-04,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-12-11,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-12-12,condensed_milk,condensed_milk,Silpo,organic,59.99,59.99,0.0,0.0,1,1
2025-12-13,condensed_milk,condensed_milk,Silpo,organic,57.99,57.99,0.0,0.0,1,1
2025-10-21,condensed_milk,condensed_milk,Silpo,premia,53.99,53.99,0.0,0.0,1,1
2025-10-22,condensed_milk,condensed_milk,Silpo,premia,12.49,35.49,1.0,0.6480698788391096,1,1
2025-10-23,condensed_milk,condensed_milk,Silpo,premia,14.99,29.990000000000002,1.0,0.500166722240747,1,1
2025-10-24,condensed_milk,condensed_milk,Silpo,premia,44.99,62.99,1.0,0.2857596443879981,1,1
2025-10-25,condensed_milk,condensed_milk,Silpo,premia,13.9,32.08716892289581,1.0,0.5668050355766461,1,1
2025-10-26,condensed_milk,condensed_milk,Silpo,premia,53.99,80.99000000000001,1.0,0.3333744906778615,1,1
2025-10-27,condensed_milk,condensed_milk,Silpo,premia,45.99,79.99000000000001,1.0,0.4250531316414552,1,1
2025-10-28,condensed_milk,condensed_milk,Silpo,premia,57.99,57.99,0.0,0.0,1,1
2025-10-29,condensed_milk,condensed_milk,Silpo,premia,84.99,84.99,0.0,0.0,1,1
2025-10-30,condensed_milk,condensed_milk,Silpo,premia,119.0,119.0,0.0,0.0,1,1
2025-10-31,condensed_milk,condensed_milk,Silpo,premia,70.99,70.99,0.0,0.0,1,1
2025-11-01,condensed_milk,condensed_milk,Silpo,premia,16.9,51.11564811210588,1.0,0.6693771746191062,1,1
2025-11-02,condensed_milk,condensed_milk,Silpo,premia,76.99,76.99,0.0,0.0,1,1
2025-11-03,condensed_milk,condensed_milk,Silpo,premia,57.99,80.99000000000001,1.0,0.2839856772441043,1,1
2025-11-04,condensed_milk,condensed_milk,Silpo,premia,63.99,63.99,0.0,0.0,1,1
2025-11-05,condensed_milk,condensed_milk,Silpo,premia,13.9,30.61659676452966,1.0,0.5459978747179501,1,1
2025-11-06,condensed_milk,condensed_milk,Silpo,premia,115.0,115.0,0.0,0.0,1,1
2025-11-07,condensed_milk,condensed_milk,Silpo,premia,32.49,32.49,0.0,0.0,1,1
2025-11-08,condensed_milk,condensed_milk,Silpo,premia,32.49,32.49,0.0,0.0,1,1
2025-11-09,condensed_milk,condensed_milk,Silpo,premia,32.49,32.49,0.0,0.0,1,1
2025-11-10,condensed_milk,condensed_milk,Silpo,premia,57.99,80.99000000000001,1.0,0.2839856772441043,1,1
2025-11-11,condensed_milk,condensed_milk,Silpo,premia,35.19,50.16946363856004,1.0,0.2985773128147794,1,1
2025-11-12,condensed_milk,condensed_milk,Silpo,premia,74.9,93.4781063159039,1.0,0.19874286127620355,1,1
2025-11-13,condensed_milk,condensed_milk,Silpo,premia,46.99,50.99,1.0,0.07844675426554226,1,1
2025-11-14,condensed_milk,condensed_milk,Silpo,premia,11.71,33.49,1.0,0.6569125111973723,1,1
2025-11-15,condensed_milk,condensed_milk,Silpo,premia,59.99,73.99000000000001,1.0,0.18921475875118265,1,1
2025-11-16,condensed_milk,condensed_milk,Silpo,premia,99.0,114.0,1.0,0.13157894736842105,1,1
2025-11-17,condensed_milk,condensed_milk,Silpo,premia,20.59,20.59,0.0,0.0,1,1
2025-11-18,condensed_milk,condensed_milk,Silpo,premia,25.69,25.69,0.0,0.0,1,1
2025-11-19,condensed_milk,condensed_milk,Silpo,premia,39.99,64.99000000000001,1.0,0.38467456531774125,1,1
2025-11-20,condensed_milk,condensed_milk,Silpo,premia,51.49,51.49,0.0,0.0,1,1
2025-11-21,condensed_milk,condensed_milk,Silpo,premia,23.99,49.989999999999995,1.0,0.5201040208041608,1,1
2025-11-22,condensed_milk,condensed_milk,Silpo,premia,66.49,66.49,0.0,0.0,1,1
2025-11-23,condensed_milk,condensed_milk,Silpo,premia,12.99,32.99,1.0,0.6062443164595331,1,1
2025-11-24,condensed_milk,condensed_milk,Silpo,premia,56.49,56.49,0.0,0.0,1,1
2025-11-25,condensed_milk,condensed_milk,Silpo,premia,28.99,51.989999999999995,1.0,0.4423927678399692,1,1
2025-11-26,condensed_milk,condensed_milk,Silpo,premia,39.99,59.99,1.0,0.3333888981496916,1,1
2025-11-28,condensed_milk,condensed_milk,Silpo,premia,189.0,189.0,0.0,0.0,1,1
2025-11-29,condensed_milk,condensed_milk,Silpo,premia,189.0,189.0,0.0,0.0,1,1
2025-11-30,condensed_milk,condensed_milk,Silpo,premia,124.0,124.0,0.0,0.0,1,1
2025-12-01,condensed_milk,condensed_milk,Silpo,premia,81.36,81.36,0.0,0.0,1,1
2025-12-02,condensed_milk,condensed_milk,Silpo,premia,83.93,83.93,0.0,0.0,1,1
2025-12-03,condensed_milk,condensed_milk,Silpo,premia,30.99,50.989999999999995,1.0,0.3922337713277113,1,1
2025-12-04,condensed_milk,condensed_milk,Silpo,premia,22.19,22.19,0.0,0.0,1,1
2025-12-11,condensed_milk,condensed_milk,Silpo,premia,22.69,22.69,0.0,0.0,1,1
2025-12-12,condensed_milk,condensed_milk,Silpo,premia,22.69,22.69,0.0,0.0,1,1
